,ID,Nachname,Vorname,Adelstitel,Anrede_Titel,Geburtsdatum,Geburtsort,Sterbedatum,Geschlecht,Religion,Beruf,Partei,Profession,is_stem,WP,Von,Bis,Wahlkreis,Bundesland,Liste,Mandatsart
9581,11003516,Dobrindt,Alexander,,,07.06.1970,Peißenberg,,männlich,römisch-katholisch,Diplom-Soziologe,CSU,Graduate Sociologist,No,17,27.10.2009,22.10.2013,Weilheim,BAY,,Direktwahl
9582,11003516,Dobrindt,Alexander,,,07.06.1970,Peißenberg,,männlich,römisch-katholisch,Diplom-Soziologe,CSU,Graduate Sociologist,No,18,22.10.2013,24.10.2017,Weilheim,BY,,Direktwahl
9583,11003516,Dobrindt,Alexander,,,07.06.1970,Peißenberg,,männlich,römisch-katholisch,Diplom-Soziologe,CSU,Graduate Sociologist,No,19,24.10.2017,26.10.2021,Weilheim,BY,,Direktwahl
9584,11003516,Dobrindt,Alexander,,,07.06.1970,Peißenberg,,männlich,römisch-katholisch,Diplom-Soziologe,CSU,Graduate Sociologist,No,20,26.10.2021,,Weilheim,BY,,Direktwahl
9585,11003517,Dörmann,Martin,,,30.06.1962,Herten / Krs. Recklinghausen,,männlich,katholisch,Rechtsanwalt,SPD,Lawyer,No,15,17.10.2002,18.10.2005,Köln I,NRW,,Direktwahl
9586,11003517,Dörmann,Martin,,,30.06.1962,Herten / Krs. Recklinghausen,,männlich,katholisch,Rechtsanwalt,SPD,Lawyer,No,16,18.10.2005,27.10.2009,Köln I,NRW,,Direktwahl
9587,11003517,Dörmann,Martin,,,30.06.1962,Herten / Krs. Recklinghausen,,männlich,katholisch,Rechtsanwalt,SPD,Lawyer,No,17,27.10.2009,22.10.2013,Köln I,NRW,,Direktwahl
9588,11003517,Dörmann,Martin,,,30.06.1962,Herten / Krs. Recklinghausen,,männlich,katholisch,Rechtsanwalt,SPD,Lawyer,No,18,22.10.2013,24.10.2017,Köln I,NW,,Direktwahl
9589,11003518,Dominke,Vera,,,23.09.1953,Hildesheim,,weiblich,römisch-katholisch,"Juristin, Ministerialrätin a. D.",CDU,"Jurist, Former Ministerial Councillor (female)",No,15,17.10.2002,18.10.2005,Delmenhorst - Wesermarsch - Oldenburg-Land,NDS,NDS,Landesliste
9590,11003519,Dümpe-Krüger,Jutta,,,05.09.1962,Dörentrup / Lippe,,weiblich,evangelisch-reformiert,Freie Journalistin,BÜNDNIS 90/DIE GRÜNEN,Freelance Journalist (female),No,15,17.10.2002,18.10.2005,,,NRW,Landesliste
9591,11003520,Eberl,Christian,,Dr.,09.03.1954,Göttingen,,männlich,römisch-katholisch,"Forstoberrat, Staatssekretär a. D.",FDP,"Senior Forestry Councillor, Former State Secretary",No,15,17.10.2002,20.03.2003,Goslar - Northeim - Osterode,NDS,NDS,Landesliste
9592,11003521,Ehrmann,Siegmund,,,24.01.1952,Moers,,männlich,evangelisch,Städtischer Ltd. Verwaltungsdirektor a.D.,SPD,Former Municipal Senior Administrative Director,No,15,17.10.2002,18.10.2005,Krefeld II - Wesel II,NRW,,Direktwahl
9593,11003521,Ehrmann,Siegmund,,,24.01.1952,Moers,,männlich,evangelisch,Städtischer Ltd. Verwaltungsdirektor a.D.,SPD,Former Municipal Senior Administrative Director,No,16,18.10.2005,27.10.2009,Krefeld II - Wesel II,NRW,,Direktwahl
9594,11003521,Ehrmann,Siegmund,,,24.01.1952,Moers,,männlich,evangelisch,Städtischer Ltd. Verwaltungsdirektor a.D.,SPD,Former Municipal Senior Administrative Director,No,17,27.10.2009,22.10.2013,Krefeld II - Wesel II,NRW,,Direktwahl
9595,11003521,Ehrmann,Siegmund,,,24.01.1952,Moers,,männlich,evangelisch,Städtischer Ltd. Verwaltungsdirektor a.D.,SPD,Former Municipal Senior Administrative Director,No,18,22.10.2013,24.10.2017,Krefeld II - Wesel II,NW,,Direktwahl
9596,11003522,Eichel,Hans,,,24.12.1941,Kassel,,männlich,evangelisch,Bundesminister a. D.,SPD,Former Federal Minister,No,15,17.10.2002,18.10.2005,,,HES,Landesliste
9597,11003522,Eichel,Hans,,,24.12.1941,Kassel,,männlich,evangelisch,Bundesminister a. D.,SPD,Former Federal Minister,No,16,18.10.2005,27.10.2009,Kassel,HES,,Direktwahl
9598,11003523,Evers-Meyer,Karin,,,10.09.1949,Neuenburg / Landkreis Friesland,,weiblich,evangelisch-lutherisch,"Journalistin, Autorin",SPD,"Journalist, Author (female)",No,15,17.10.2002,18.10.2005,Friesland - Wilhelmshaven,NDS,,Direktwahl
9599,11003523,Evers-Meyer,Karin,,,10.09.1949,Neuenburg / Landkreis Friesland,,weiblich,evangelisch-lutherisch,"Journalistin, Autorin",SPD,"Journalist, Author (female)",No,16,18.10.2005,27.10.2009,Friesland - Wilhelmshaven,NDS,,Direktwahl
9600,11003523,Evers-Meyer,Karin,,,10.09.1949,Neuenburg / Landkreis Friesland,,weiblich,evangelisch-lutherisch,"Journalistin, Autorin",SPD,"Journalist, Author (female)",No,17,27.10.2009,22.10.2013,Friesland - Wilhelmshaven,NDS,,Direktwahl
9601,11003523,Evers-Meyer,Karin,,,10.09.1949,Neuenburg / Landkreis Friesland,,weiblich,evangelisch-lutherisch,"Journalistin, Autorin",SPD,"Journalist, Author (female)",No,18,22.10.2013,24.10.2017,Friesland - Wilhelmshaven - Wittmund,NI,,Direktwahl
9602,11003524,Fahrenschon,Georg,,,08.02.1968,München,,männlich,römisch-katholisch,Dipl.-Ökonom,CSU,Graduate Economist,No,15,17.10.2002,18.10.2005,,,BAY,Landesliste
9603,11003524,Fahrenschon,Georg,,,08.02.1968,München,,männlich,römisch-katholisch,Dipl.-Ökonom,CSU,Graduate Economist,No,16,18.10.2005,07.11.2007,München-Land,BAY,,Direktwahl
9604,11003525,Ferlemann,Enak,,,12.07.1963,Bad Rothenfelde,,männlich,evangelisch-lutherisch,Geschäftsführer,CDU,Managing Director,No,15,17.10.2002,18.10.2005,Cuxhaven - Osterholz,NDS,NDS,Landesliste
9605,11003525,Ferlemann,Enak,,,12.07.1963,Bad Rothenfelde,,männlich,evangelisch-lutherisch,Geschäftsführer,CDU,Managing Director,No,16,18.10.2005,27.10.2009,Cuxhaven - Osterholz,NDS,NDS,Landesliste
9606,11003525,Ferlemann,Enak,,,12.07.1963,Bad Rothenfelde,,männlich,evangelisch-lutherisch,Geschäftsführer,CDU,Managing Director,No,17,27.10.2009,22.10.2013,Cuxhaven - Stade II,NDS,,Direktwahl
9607,11003525,Ferlemann,Enak,,,12.07.1963,Bad Rothenfelde,,männlich,evangelisch-lutherisch,Geschäftsführer,CDU,Managing Director,No,18,22.10.2013,24.10.2017,Cuxhaven - Stade II,NI,,Direktwahl
9608,11003525,Ferlemann,Enak,,,12.07.1963,Bad Rothenfelde,,männlich,evangelisch-lutherisch,Geschäftsführer,CDU,Managing Director,No,19,24.10.2017,26.10.2021,Cuxhaven – Stade II,NI,,Direktwahl
9609,11003525,Ferlemann,Enak,,,12.07.1963,Bad Rothenfelde,,männlich,evangelisch-lutherisch,Geschäftsführer,CDU,Managing Director,No,20,26.10.2021,,,,NI,Landesliste
9610,11003526,Fischer,Hartwig,,,14.11.1948,Verden an der Aller,,männlich,evangelisch,Einzelhandelskaufmann,CDU,Retail Clerk,No,15,17.10.2002,18.10.2005,Göttingen,NDS,NDS,Landesliste
9611,11003526,Fischer,Hartwig,,,14.11.1948,Verden an der Aller,,männlich,evangelisch,Einzelhandelskaufmann,CDU,Retail Clerk,No,16,18.10.2005,27.10.2009,Göttingen,NDS,NDS,Landesliste
9612,11003526,Fischer,Hartwig,,,14.11.1948,Verden an der Aller,,männlich,evangelisch,Einzelhandelskaufmann,CDU,Retail Clerk,No,17,27.10.2009,22.10.2013,Göttingen,NDS,NDS,Landesliste
9613,11003527,Flachsbarth,Maria,,Dr.,02.06.1963,Lünen / Westfalen,,weiblich,römisch-katholisch,"Tierärztin, Parl. Staatssekretärin",CDU,"Veterinarian, Parliamentary State Secretary (female)",No,15,17.10.2002,18.10.2005,Hannover-Land II,NDS,NDS,Landesliste
9614,11003527,Flachsbarth,Maria,,Dr.,02.06.1963,Lünen / Westfalen,,weiblich,römisch-katholisch,"Tierärztin, Parl. Staatssekretärin",CDU,"Veterinarian, Parliamentary State Secretary (female)",No,16,18.10.2005,27.10.2009,Hannover-Land II,NDS,NDS,Landesliste
9615,11003527,Flachsbarth,Maria,,Dr.,02.06.1963,Lünen / Westfalen,,weiblich,römisch-katholisch,"Tierärztin, Parl. Staatssekretärin",CDU,"Veterinarian, Parliamentary State Secretary (female)",No,17,27.10.2009,22.10.2013,Hannover-Land II,NDS,NDS,Landesliste
9616,11003527,Flachsbarth,Maria,,Dr.,02.06.1963,Lünen / Westfalen,,weiblich,römisch-katholisch,"Tierärztin, Parl. Staatssekretärin",CDU,"Veterinarian, Parliamentary State Secretary (female)",No,18,22.10.2013,24.10.2017,Hannover-Land II,NI,NI,Landesliste
9617,11003527,Flachsbarth,Maria,,Dr.,02.06.1963,Lünen / Westfalen,,weiblich,römisch-katholisch,"Tierärztin, Parl. Staatssekretärin",CDU,"Veterinarian, Parliamentary State Secretary (female)",No,19,24.10.2017,26.10.2021,,,NI,Landesliste
9618,11003528,Flosbach,Klaus-Peter,,,08.01.1952,Wipperfürth,,männlich,katholisch,"Dipl.-Kaufmann,  Wirtschaftsberater",CDU,"Graduate Business Administrator, Business Consultant",No,15,17.10.2002,18.10.2005,Oberbergischer Kreis,NRW,,Direktwahl
9619,11003528,Flosbach,Klaus-Peter,,,08.01.1952,Wipperfürth,,männlich,katholisch,"Dipl.-Kaufmann,  Wirtschaftsberater",CDU,"Graduate Business Administrator, Business Consultant",No,16,18.10.2005,27.10.2009,Oberbergischer Kreis,NRW,,Direktwahl
9620,11003528,Flosbach,Klaus-Peter,,,08.01.1952,Wipperfürth,,männlich,katholisch,"Dipl.-Kaufmann,  Wirtschaftsberater",CDU,"Graduate Business Administrator, Business Consultant",No,17,27.10.2009,22.10.2013,Oberbergischer Kreis,NRW,,Direktwahl
9621,11003528,Flosbach,Klaus-Peter,,,08.01.1952,Wipperfürth,,männlich,katholisch,"Dipl.-Kaufmann,  Wirtschaftsberater",CDU,"Graduate Business Administrator, Business Consultant",No,18,22.10.2013,24.10.2017,Oberbergischer Kreis,NW,,Direktwahl
9622,11003529,Frechen,Gabriele,,,12.10.1956,Lichtenau / Baden,,weiblich,evangelisch,Steuerberaterin,SPD,Tax Consultant (female),No,15,17.10.2002,18.10.2005,Erftkreis I,NRW,,Direktwahl
9623,11003529,Frechen,Gabriele,,,12.10.1956,Lichtenau / Baden,,weiblich,evangelisch,Steuerberaterin,SPD,Tax Consultant (female),No,16,18.10.2005,27.10.2009,Erftkreis I,NRW,,Direktwahl
9624,11003530,Fricke,Otto,,,21.11.1965,Krefeld,,männlich,evangelisch,Rechtsanwalt,FDP,Lawyer,No,15,17.10.2002,18.10.2005,,,NRW,Landesliste
9625,11003530,Fricke,Otto,,,21.11.1965,Krefeld,,männlich,evangelisch,Rechtsanwalt,FDP,Lawyer,No,16,18.10.2005,27.10.2009,,,NRW,Landesliste
9626,11003530,Fricke,Otto,,,21.11.1965,Krefeld,,männlich,evangelisch,Rechtsanwalt,FDP,Lawyer,No,17,27.10.2009,22.10.2013,,,NRW,Landesliste
9627,11003530,Fricke,Otto,,,21.11.1965,Krefeld,,männlich,evangelisch,Rechtsanwalt,FDP,Lawyer,No,19,24.10.2017,26.10.2021,,,NW,Landesliste
9628,11003530,Fricke,Otto,,,21.11.1965,Krefeld,,männlich,evangelisch,Rechtsanwalt,FDP,Lawyer,No,20,26.10.2021,,,,NW,Landesliste
9629,11003531,Fuchs,Michael,,Dr.,06.02.1949,Koblenz,25.12.2022,männlich,katholisch,Unternehmer,CDU,Entrepreneur,No,15,17.10.2002,18.10.2005,Koblenz,RPF,,Direktwahl
9630,11003531,Fuchs,Michael,,Dr.,06.02.1949,Koblenz,25.12.2022,männlich,katholisch,Unternehmer,CDU,Entrepreneur,No,16,18.10.2005,27.10.2009,Koblenz,RPF,,Direktwahl
9631,11003531,Fuchs,Michael,,Dr.,06.02.1949,Koblenz,25.12.2022,männlich,katholisch,Unternehmer,CDU,Entrepreneur,No,17,27.10.2009,22.10.2013,Koblenz,RPF,,Direktwahl
9632,11003531,Fuchs,Michael,,Dr.,06.02.1949,Koblenz,25.12.2022,männlich,katholisch,Unternehmer,CDU,Entrepreneur,No,18,22.10.2013,24.10.2017,Koblenz,RP,,Direktwahl
9633,11003532,Gauweiler,Peter,,Dr.,22.06.1949,München,,männlich,evangelisch-lutherisch,"Rechtsanwalt, Publizist, Staatsminister a. D.",CSU,"Lawyer, Publicist, Former State Minister",No,15,17.10.2002,18.10.2005,München-Süd,BAY,,Direktwahl
9634,11003532,Gauweiler,Peter,,Dr.,22.06.1949,München,,männlich,evangelisch-lutherisch,"Rechtsanwalt, Publizist, Staatsminister a. D.",CSU,"Lawyer, Publicist, Former State Minister",No,16,18.10.2005,27.10.2009,München-Süd,BAY,,Direktwahl
9635,11003532,Gauweiler,Peter,,Dr.,22.06.1949,München,,männlich,evangelisch-lutherisch,"Rechtsanwalt, Publizist, Staatsminister a. D.",CSU,"Lawyer, Publicist, Former State Minister",No,17,27.10.2009,22.10.2013,München-Süd,BAY,,Direktwahl
9636,11003532,Gauweiler,Peter,,Dr.,22.06.1949,München,,männlich,evangelisch-lutherisch,"Rechtsanwalt, Publizist, Staatsminister a. D.",CSU,"Lawyer, Publicist, Former State Minister",No,18,22.10.2013,31.03.2015,München-Süd,BY,,Direktwahl
9637,11003533,Gewalt,Roland,,,02.04.1958,Berlin,,männlich,evangelisch,Jurist,CDU,Jurist,No,15,17.10.2002,18.10.2005,,,BLN,Landesliste
9638,11003534,Gienger,Eberhard,,,21.07.1951,Künzelsau,,männlich,evangelisch,Kaufmann,CDU,Merchant,No,15,17.10.2002,18.10.2005,Neckar-Zaber,BWG,,Direktwahl
9639,11003534,Gienger,Eberhard,,,21.07.1951,Künzelsau,,männlich,evangelisch,Kaufmann,CDU,Merchant,No,16,18.10.2005,27.10.2009,Neckar-Zaber,BWG,,Direktwahl
9640,11003534,Gienger,Eberhard,,,21.07.1951,Künzelsau,,männlich,evangelisch,Kaufmann,CDU,Merchant,No,17,27.10.2009,22.10.2013,Neckar-Zaber,BWG,,Direktwahl
9641,11003534,Gienger,Eberhard,,,21.07.1951,Künzelsau,,männlich,evangelisch,Kaufmann,CDU,Merchant,No,18,22.10.2013,24.10.2017,Neckar-Zaber,BW,,Direktwahl
9642,11003534,Gienger,Eberhard,,,21.07.1951,Künzelsau,,männlich,evangelisch,Kaufmann,CDU,Merchant,No,19,24.10.2017,26.10.2021,Neckar-Zaber,BW,,Direktwahl
9643,11003535,Göbel,Ralf,,,19.07.1961,Morlautern / Pfalz,,männlich,römisch-katholisch,Jurist,CDU,Jurist,No,15,17.10.2002,18.10.2005,Südpfalz,RPF,,Direktwahl
9644,11003535,Göbel,Ralf,,,19.07.1961,Morlautern / Pfalz,,männlich,römisch-katholisch,Jurist,CDU,Jurist,No,16,18.10.2005,28.02.2009,Südpfalz,RPF,,Direktwahl
9645,11003536,Gönner,Tanja,,,23.07.1969,Sigmaringen,,weiblich,katholisch,Rechtsanwältin,CDU,Lawyer (female),No,15,17.10.2002,13.07.2004,Zollernalb - Sigmaringen,BWG,,Direktwahl
9646,11003537,Göppel,Josef,,,16.08.1950,Rauenzell / Landkreis Ansbach,13.04.2022,männlich,katholisch,Dipl.-Forstingenieur (FH),CSU,Graduate Forest Engineer (University of Applied Sciences),Yes,15,17.10.2002,18.10.2005,Ansbach,BAY,,Direktwahl
9647,11003537,Göppel,Josef,,,16.08.1950,Rauenzell / Landkreis Ansbach,13.04.2022,männlich,katholisch,Dipl.-Forstingenieur (FH),CSU,Graduate Forest Engineer (University of Applied Sciences),Yes,16,18.10.2005,27.10.2009,Ansbach,BAY,,Direktwahl
9648,11003537,Göppel,Josef,,,16.08.1950,Rauenzell / Landkreis Ansbach,13.04.2022,männlich,katholisch,Dipl.-Forstingenieur (FH),CSU,Graduate Forest Engineer (University of Applied Sciences),Yes,17,27.10.2009,22.10.2013,Ansbach,BAY,,Direktwahl
9649,11003537,Göppel,Josef,,,16.08.1950,Rauenzell / Landkreis Ansbach,13.04.2022,männlich,katholisch,Dipl.-Forstingenieur (FH),CSU,Graduate Forest Engineer (University of Applied Sciences),Yes,18,22.10.2013,24.10.2017,Ansbach,BY,,Direktwahl
9650,11003538,Granold,Ute,,,02.03.1955,Mainz,,weiblich,römisch-katholisch,Rechtsanwältin,CDU,Lawyer (female),No,15,17.10.2002,18.10.2005,,,RPF,Landesliste
9651,11003538,Granold,Ute,,,02.03.1955,Mainz,,weiblich,römisch-katholisch,Rechtsanwältin,CDU,Lawyer (female),No,16,18.10.2005,27.10.2009,,,RPF,Landesliste
9652,11003538,Granold,Ute,,,02.03.1955,Mainz,,weiblich,römisch-katholisch,Rechtsanwältin,CDU,Lawyer (female),No,17,27.10.2009,22.10.2013,Mainz,RPF,,Direktwahl
9653,11003539,Grindel,Reinhard,,,19.09.1961,Hamburg,,männlich,römisch-katholisch,Fernsehjournalist,CDU,Television Journalist,No,15,17.10.2002,18.10.2005,Rotenburg - Verden,NDS,NDS,Landesliste
9654,11003539,Grindel,Reinhard,,,19.09.1961,Hamburg,,männlich,römisch-katholisch,Fernsehjournalist,CDU,Television Journalist,No,16,18.10.2005,27.10.2009,Rotenburg - Verden,NDS,NDS,Landesliste
9655,11003539,Grindel,Reinhard,,,19.09.1961,Hamburg,,männlich,römisch-katholisch,Fernsehjournalist,CDU,Television Journalist,No,17,27.10.2009,22.10.2013,Rotenburg I - Soltau-Fallingbostel,NDS,,Direktwahl
9656,11003539,Grindel,Reinhard,,,19.09.1961,Hamburg,,männlich,römisch-katholisch,Fernsehjournalist,CDU,Television Journalist,No,18,22.10.2013,03.06.2016,Rotenburg I - Heidekreis,NI,,Direktwahl
9657,11003540,Groneberg,Gabriele,,,19.09.1955,Essen,,weiblich,römisch-katholisch,Fremdsprachensekretärin,SPD,Foreign Language Secretary (female),No,15,17.10.2002,18.10.2005,Cloppenburg - Vechta,NDS,NDS,Landesliste
9658,11003540,Groneberg,Gabriele,,,19.09.1955,Essen,,weiblich,römisch-katholisch,Fremdsprachensekretärin,SPD,Foreign Language Secretary (female),No,16,18.10.2005,27.10.2009,Cloppenburg - Vechta,NDS,NDS,Landesliste
9659,11003540,Groneberg,Gabriele,,,19.09.1955,Essen,,weiblich,römisch-katholisch,Fremdsprachensekretärin,SPD,Foreign Language Secretary (female),No,17,26.06.2012,22.10.2013,Cloppenburg - Vechta,NDS,NDS,Landesliste
9660,11003540,Groneberg,Gabriele,,,19.09.1955,Essen,,weiblich,römisch-katholisch,Fremdsprachensekretärin,SPD,Foreign Language Secretary (female),No,18,11.02.2014,24.10.2017,Cloppenburg - Vechta,NI,NI,Landesliste
9661,11003541,Grosse-Brömer,Michael,,,12.10.1960,Oberhausen,,männlich,römisch-katholisch,Rechtsanwalt und Notar a. D.,CDU,Former Lawyer and Notary,No,15,17.10.2002,18.10.2005,Soltau-Fallingbostel - Winsen L.,NDS,NDS,Landesliste
9662,11003541,Grosse-Brömer,Michael,,,12.10.1960,Oberhausen,,männlich,römisch-katholisch,Rechtsanwalt und Notar a. D.,CDU,Former Lawyer and Notary,No,16,18.10.2005,27.10.2009,Soltau-Fallingbostel - Winsen L.,NDS,NDS,Landesliste
9663,11003541,Grosse-Brömer,Michael,,,12.10.1960,Oberhausen,,männlich,römisch-katholisch,Rechtsanwalt und Notar a. D.,CDU,Former Lawyer and Notary,No,17,27.10.2009,22.10.2013,Harburg,NDS,,Direktwahl
9664,11003541,Grosse-Brömer,Michael,,,12.10.1960,Oberhausen,,männlich,römisch-katholisch,Rechtsanwalt und Notar a. D.,CDU,Former Lawyer and Notary,No,18,22.10.2013,24.10.2017,Harburg,NI,,Direktwahl
9665,11003541,Grosse-Brömer,Michael,,,12.10.1960,Oberhausen,,männlich,römisch-katholisch,Rechtsanwalt und Notar a. D.,CDU,Former Lawyer and Notary,No,19,24.10.2017,26.10.2021,Harburg,NI,,Direktwahl
9666,11003541,Grosse-Brömer,Michael,,,12.10.1960,Oberhausen,,männlich,römisch-katholisch,Rechtsanwalt und Notar a. D.,CDU,Former Lawyer and Notary,No,20,26.10.2021,,,,NI,Landesliste
9667,11003542,Grübel,Markus,,,15.10.1959,Esslingen am Neckar,,männlich,römisch-katholisch,Notar,CDU,Notary,No,15,17.10.2002,18.10.2005,Esslingen,BWG,,Direktwahl
9668,11003542,Grübel,Markus,,,15.10.1959,Esslingen am Neckar,,männlich,römisch-katholisch,Notar,CDU,Notary,No,16,18.10.2005,27.10.2009,Esslingen,BWG,,Direktwahl
9669,11003542,Grübel,Markus,,,15.10.1959,Esslingen am Neckar,,männlich,römisch-katholisch,Notar,CDU,Notary,No,17,27.10.2009,22.10.2013,Esslingen,BWG,,Direktwahl
9670,11003542,Grübel,Markus,,,15.10.1959,Esslingen am Neckar,,männlich,römisch-katholisch,Notar,CDU,Notary,No,18,22.10.2013,24.10.2017,Esslingen,BW,,Direktwahl
9671,11003542,Grübel,Markus,,,15.10.1959,Esslingen am Neckar,,männlich,römisch-katholisch,Notar,CDU,Notary,No,19,24.10.2017,26.10.2021,Esslingen,BW,,Direktwahl
9672,11003542,Grübel,Markus,,,15.10.1959,Esslingen am Neckar,,männlich,römisch-katholisch,Notar,CDU,Notary,No,20,26.10.2021,,Esslingen,BW,,Direktwahl
9673,11003543,Guttenberg,Karl-Theodor,Frhr.,,05.12.1971,München,,männlich,römisch-katholisch,MdB,CSU,Member of the Bundestag,No,17,27.10.2009,02.03.2011,Kulmbach,BAY,,Direktwahl
9674,11003543,Guttenberg,Karl-Theodor,Frhr.,,05.12.1971,München,,männlich,römisch-katholisch,MdB,CSU,Member of the Bundestag,No,15,17.10.2002,18.10.2005,Kulmbach,BAY,,Direktwahl
9675,11003543,Guttenberg,Karl-Theodor,Frhr.,,05.12.1971,München,,männlich,römisch-katholisch,MdB,CSU,Member of the Bundestag,No,16,18.10.2005,27.10.2009,Kulmbach,BAY,,Direktwahl
9676,11003544,Gutting,Olav,,,14.10.1970,Karlsruhe,,männlich,katholisch,"Rechtsanwalt, Fachanwalt für Erbrecht",CDU,"Lawyer, Specialist Lawyer for Inheritance Law",No,15,17.10.2002,18.10.2005,Bruchsal - Schwetzingen,BWG,,Direktwahl
9677,11003544,Gutting,Olav,,,14.10.1970,Karlsruhe,,männlich,katholisch,"Rechtsanwalt, Fachanwalt für Erbrecht",CDU,"Lawyer, Specialist Lawyer for Inheritance Law",No,16,18.10.2005,27.10.2009,Bruchsal - Schwetzingen,BWG,,Direktwahl
9678,11003544,Gutting,Olav,,,14.10.1970,Karlsruhe,,männlich,katholisch,"Rechtsanwalt, Fachanwalt für Erbrecht",CDU,"Lawyer, Specialist Lawyer for Inheritance Law",No,17,27.10.2009,22.10.2013,Bruchsal - Schwetzingen,BWG,,Direktwahl
9679,11003544,Gutting,Olav,,,14.10.1970,Karlsruhe,,männlich,katholisch,"Rechtsanwalt, Fachanwalt für Erbrecht",CDU,"Lawyer, Specialist Lawyer for Inheritance Law",No,18,22.10.2013,24.10.2017,Bruchsal-Schwetzingen,BW,,Direktwahl
9680,11003544,Gutting,Olav,,,14.10.1970,Karlsruhe,,männlich,katholisch,"Rechtsanwalt, Fachanwalt für Erbrecht",CDU,"Lawyer, Specialist Lawyer for Inheritance Law",No,19,24.10.2017,26.10.2021,Bruchsal – Schwetzingen,BW,,Direktwahl
9681,11003544,Gutting,Olav,,,14.10.1970,Karlsruhe,,männlich,katholisch,"Rechtsanwalt, Fachanwalt für Erbrecht",CDU,"Lawyer, Specialist Lawyer for Inheritance Law",No,20,26.10.2021,,Bruchsal - Schwetzingen,BW,,Direktwahl
9682,11003545,Hagedorn,Bettina,,,26.12.1955,Kiel,,weiblich,konfessionslos,gelernte Goldschmiedin,SPD,Trained Goldsmith (female),No,15,17.10.2002,18.10.2005,Ostholstein,SWH,,Direktwahl
9683,11003545,Hagedorn,Bettina,,,26.12.1955,Kiel,,weiblich,konfessionslos,gelernte Goldschmiedin,SPD,Trained Goldsmith (female),No,16,18.10.2005,27.10.2009,Ostholstein,SWH,,Direktwahl
9684,11003545,Hagedorn,Bettina,,,26.12.1955,Kiel,,weiblich,konfessionslos,gelernte Goldschmiedin,SPD,Trained Goldsmith (female),No,17,27.10.2009,22.10.2013,,,SWH,Landesliste
9685,11003545,Hagedorn,Bettina,,,26.12.1955,Kiel,,weiblich,konfessionslos,gelernte Goldschmiedin,SPD,Trained Goldsmith (female),No,18,22.10.2013,24.10.2017,,,SH,Landesliste
9686,11003545,Hagedorn,Bettina,,,26.12.1955,Kiel,,weiblich,konfessionslos,gelernte Goldschmiedin,SPD,Trained Goldsmith (female),No,19,24.10.2017,26.10.2021,,,SH,Landesliste
9687,11003545,Hagedorn,Bettina,,,26.12.1955,Kiel,,weiblich,konfessionslos,gelernte Goldschmiedin,SPD,Trained Goldsmith (female),No,20,26.10.2021,,Ostholstein - Stormarn-Nord,SH,,Direktwahl
9688,11003546,Haibach,Holger,,,25.09.1971,Usingen,,männlich,evangelisch,Angestellter,CDU,Employee,No,15,17.10.2002,18.10.2005,Hochtaunus,HES,,Direktwahl
9689,11003546,Haibach,Holger,,,25.09.1971,Usingen,,männlich,evangelisch,Angestellter,CDU,Employee,No,16,18.10.2005,27.10.2009,Hochtaunus,HES,,Direktwahl
9690,11003546,Haibach,Holger,,,25.09.1971,Usingen,,männlich,evangelisch,Angestellter,CDU,Employee,No,17,27.10.2009,28.02.2011,Hochtaunus,HES,,Direktwahl
